State of Residence,County of Residence,Country of Birth,Admissions,latitude,longitude
Missouri,Saint Louis City,Ethiopia,16.0,29.4489578348,-98.5200258895
Missouri,Saint Louis City,Hong Kong,4.0,29.4489578348,-98.5200258895
Missouri,Saint Louis City,India,17.0,29.4489578348,-98.5200258895
Missouri,Saint Louis City,Iran,4.0,29.4489578348,-98.5200258895
Missouri,Saint Louis City,Iraq,41.0,29.4489578348,-98.5200258895
Missouri,Saint Louis City,Italy,4.0,29.4489578348,-98.5200258895
Missouri,Saint Louis City,Kenya,31.0,29.4489578348,-98.5200258895
Missouri,Saint Louis City,"Korea, South",6.0,29.4489578348,-98.5200258895
Missouri,Saint Louis City,Kosovo,5.0,29.4489578348,-98.5200258895
Missouri,Saint Louis City,Mexico,27.0,29.4489578348,-98.5200258895
Missouri,Saint Louis City,Nepal,12.0,29.4489578348,-98.5200258895
Missouri,Saint Louis City,Nigeria,8.0,29.4489578348,-98.5200258895
Missouri,Saint Louis City,Philippines,6.0,29.4489578348,-98.5200258895
Missouri,Saint Louis City,Somalia,40.0,29.4489578348,-98.5200258895
Missouri,Saint Louis City,Sudan,18.0,29.4489578348,-98.5200258895
Missouri,Saint Louis City,Syria,40.0,29.4489578348,-98.5200258895
Missouri,Saint Louis City,Taiwan,4.0,29.4489578348,-98.5200258895
Missouri,Saint Louis City,Tanzania,10.0,29.4489578348,-98.5200258895
Missouri,Saint Louis City,Uganda,13.0,29.4489578348,-98.5200258895
Missouri,Saint Louis City,United Kingdom,6.0,29.4489578348,-98.5200258895
Missouri,Saint Louis City,Vietnam,45.0,29.4489578348,-98.5200258895
Nebraska,Douglas,Afghanistan,48.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Benin,5.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Bhutan,49.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Brazil,8.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Burkina Faso,5.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Burma,54.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Cameroon,9.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Canada,18.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,"China, People's Republic",38.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Colombia,7.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,"Congo, Democratic Republic",11.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Cote d'Ivoire,4.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Cuba,11.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Dominican Republic,4.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Ecuador,5.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Egypt,10.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,El Salvador,65.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Ethiopia,15.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Guatemala,47.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Honduras,8.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,India,59.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Iraq,5.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Jordan,5.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Kenya,31.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,"Korea, South",4.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Libya,4.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Mexico,304.0,41.295351881500004,-96.1544786904
Nebraska,Douglas,Nepal,136.0,41.295351881500004,-96.1544786904
Nebraska,Douglas,Nigeria,18.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Panama,5.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Philippines,30.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Russia,5.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Serbia,4.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Somalia,50.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,South Sudan,8.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Sudan,20.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Syria,39.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Tajikistan,34.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Tanzania,19.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Thailand,36.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Togo,47.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Turkey,10.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Ukraine,6.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,United Kingdom,10.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Uzbekistan,5.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Venezuela,14.0,41.295351881500004,-96.15447869040001
Nebraska,Douglas,Vietnam,57.0,41.295351881500004,-96.15447869040001
Nebraska,Lancaster,Afghanistan,5.0,40.7841735523,-96.687755507
Nebraska,Lancaster,Brazil,7.0,40.7841735523,-96.687755507
Nebraska,Lancaster,Burma,10.0,40.7841735523,-96.687755507
Nebraska,Lancaster,Cameroon,20.0,40.7841735523,-96.687755507
Nebraska,Lancaster,"China, People's Republic",26.0,40.7841735523,-96.687755507
Nebraska,Lancaster,"Congo, Democratic Republic",17.0,40.7841735523,-96.687755507
Nebraska,Lancaster,Cuba,6.0,40.7841735523,-96.687755507
Nebraska,Lancaster,Egypt,5.0,40.7841735523,-96.687755507
Nebraska,Lancaster,El Salvador,10.0,40.7841735523,-96.687755507
Nebraska,Lancaster,Ethiopia,9.0,40.7841735523,-96.687755507
Nebraska,Lancaster,Guatemala,4.0,40.7841735523,-96.687755507
Nebraska,Lancaster,India,9.0,40.7841735523,-96.687755507
Nebraska,Lancaster,Iran,9.0,40.7841735523,-96.687755507
Nebraska,Lancaster,Iraq,261.0,40.7841735523,-96.687755507
Nebraska,Lancaster,Mexico,53.0,40.7841735523,-96.687755507
Nebraska,Lancaster,Nepal,6.0,40.7841735523,-96.687755507
Nebraska,Lancaster,Philippines,6.0,40.7841735523,-96.687755507
Nebraska,Lancaster,Sudan,26.0,40.7841735523,-96.687755507
Nebraska,Lancaster,Syria,8.0,40.7841735523,-96.687755507
Nebraska,Lancaster,Tajikistan,13.0,40.7841735523,-96.687755507
Nebraska,Lancaster,Thailand,11.0,40.7841735523,-96.687755507
Nebraska,Lancaster,Turkey,4.0,40.7841735523,-96.687755507
Nebraska,Lancaster,Ukraine,32.0,40.7841735523,-96.687755507
Nebraska,Lancaster,United Kingdom,4.0,40.7841735523,-96.687755507
Nebraska,Lancaster,Vietnam,144.0,40.7841735523,-96.687755507
Nevada,Clark,Afghanistan,69.0,36.2151963075,-115.013561058
Nevada,Clark,Albania,48.0,36.2151963075,-115.01356105800001
Nevada,Clark,Argentina,28.0,36.2151963075,-115.013561058
Nevada,Clark,Armenia,65.0,36.2151963075,-115.01356105800001
Nevada,Clark,Australia,37.0,36.2151963075,-115.013561058
Nevada,Clark,Bahamas,5.0,36.2151963075,-115.013561058
Nevada,Clark,Bangladesh,8.0,36.2151963075,-115.013561058
Nevada,Clark,Belarus,10.0,36.2151963075,-115.013561058
Nevada,Clark,Belize,11.0,36.2151963075,-115.013561058
Nevada,Clark,Bosnia and Herzegovina,8.0,36.2151963075,-115.013561058
Nevada,Clark,Brazil,121.0,36.2151963075,-115.01356105800001
Nevada,Clark,Bulgaria,67.0,36.2151963075,-115.013561058
Nevada,Clark,Burma,8.0,36.2151963075,-115.013561058
Nevada,Clark,Cambodia,20.0,36.2151963075,-115.013561058
Nevada,Clark,Cameroon,12.0,36.2151963075,-115.013561058
Nevada,Clark,Canada,109.0,36.2151963075,-115.01356105800001
Nevada,Clark,"China, People's Republic",591.0,36.215196307499994,-115.01356105800002
Nevada,Clark,Colombia,108.0,36.2151963075,-115.01356105800001
Nevada,Clark,"Congo, Democratic Republic",24.0,36.2151963075,-115.013561058
Nevada,Clark,Costa Rica,9.0,36.2151963075,-115.013561058
Nevada,Clark,Cuba,1288.0,36.2151963075,-115.01356105800001
Nevada,Clark,Czechia,5.0,36.2151963075,-115.013561058
Nevada,Clark,Dominican Republic,61.0,36.2151963075,-115.01356105800001
Nevada,Clark,Ecuador,41.0,36.2151963075,-115.01356105800001
Nevada,Clark,Egypt,18.0,36.2151963075,-115.013561058
Nevada,Clark,El Salvador,432.0,36.215196307499994,-115.01356105800002
Nevada,Clark,Eritrea,51.0,36.2151963075,-115.01356105800001
Nevada,Clark,Ethiopia,301.0,36.2151963075,-115.01356105800001
Nevada,Clark,France,43.0,36.2151963075,-115.01356105800001
Nevada,Clark,Germany,33.0,36.2151963075,-115.013561058
Nevada,Clark,Ghana,7.0,36.2151963075,-115.013561058
Nevada,Clark,Guatemala,123.0,36.2151963075,-115.01356105800002
Nevada,Clark,Haiti,12.0,36.2151963075,-115.013561058
Nevada,Clark,Honduras,112.0,36.2151963075,-115.01356105800001
Nevada,Clark,Hong Kong,9.0,36.2151963075,-115.013561058
Nevada,Clark,Hungary,16.0,36.2151963075,-115.013561058
Nevada,Clark,India,95.0,36.2151963075,-115.01356105800002
Nevada,Clark,Indonesia,10.0,36.2151963075,-115.013561058
Nevada,Clark,Iran,48.0,36.2151963075,-115.013561058
Nevada,Clark,Iraq,29.0,36.2151963075,-115.013561058
Nevada,Clark,Ireland,7.0,36.2151963075,-115.013561058
Nevada,Clark,Israel,122.0,36.2151963075,-115.013561058
Nevada,Clark,Italy,21.0,36.2151963075,-115.013561058
Nevada,Clark,Jamaica,25.0,36.2151963075,-115.013561058
Nevada,Clark,Japan,32.0,36.2151963075,-115.013561058
Nevada,Clark,Kazakhstan,4.0,36.2151963075,-115.013561058
Nevada,Clark,Kenya,24.0,36.2151963075,-115.013561058
Nevada,Clark,"Korea, South",160.0,36.2151963075,-115.01356105800002
Nevada,Clark,Laos,4.0,36.2151963075,-115.013561058
Nevada,Clark,Latvia,4.0,36.2151963075,-115.013561058
Nevada,Clark,Lebanon,13.0,36.2151963075,-115.013561058
Nevada,Clark,Lithuania,4.0,36.2151963075,-115.013561058
Nevada,Clark,Malaysia,4.0,36.2151963075,-115.013561058
Nevada,Clark,Mexico,2366.0,36.215196307499994,-115.01356105800004
Nevada,Clark,Moldova,24.0,36.2151963075,-115.013561058
Nevada,Clark,Morocco,16.0,36.2151963075,-115.013561058
Nevada,Clark,Netherlands,4.0,36.2151963075,-115.013561058
Nevada,Clark,New Zealand,9.0,36.2151963075,-115.013561058
Nevada,Clark,Nicaragua,35.0,36.2151963075,-115.013561058
Nevada,Clark,Nigeria,53.0,36.2151963075,-115.013561058
Nevada,Clark,North Macedonia (formerly Macedonia),8.0,36.2151963075,-115.013561058
Nevada,Clark,Norway,5.0,36.2151963075,-115.013561058
Nevada,Clark,Pakistan,41.0,36.2151963075,-115.01356105800001
Nevada,Clark,Peru,68.0,36.2151963075,-115.01356105800001
Nevada,Clark,Philippines,1375.0,36.215196307499994,-115.01356105800002
Nevada,Clark,Poland,13.0,36.2151963075,-115.013561058
Nevada,Clark,Romania,34.0,36.2151963075,-115.013561058
Nevada,Clark,Russia,69.0,36.2151963075,-115.01356105800001
Nevada,Clark,Rwanda,14.0,36.2151963075,-115.013561058
Nevada,Clark,Samoa,6.0,36.2151963075,-115.013561058
Nevada,Clark,Saudi Arabia,5.0,36.2151963075,-115.013561058
Nevada,Clark,Senegal,4.0,36.2151963075,-115.013561058
Nevada,Clark,Serbia,21.0,36.2151963075,-115.013561058
Nevada,Clark,Singapore,4.0,36.2151963075,-115.013561058
Nevada,Clark,South Africa,9.0,36.2151963075,-115.013561058
Nevada,Clark,Soviet Union (former),10.0,36.2151963075,-115.013561058
Nevada,Clark,Spain,18.0,36.2151963075,-115.013561058
Nevada,Clark,Sri Lanka,13.0,36.2151963075,-115.013561058
Nevada,Clark,Sudan,9.0,36.2151963075,-115.013561058
Nevada,Clark,Syria,40.0,36.2151963075,-115.013561058
Nevada,Clark,Taiwan,31.0,36.2151963075,-115.013561058
Nevada,Clark,Tanzania,13.0,36.2151963075,-115.013561058
Nevada,Clark,Thailand,141.0,36.2151963075,-115.01356105800001
Nevada,Clark,Turkey,11.0,36.2151963075,-115.013561058
Nevada,Clark,Uganda,6.0,36.2151963075,-115.013561058
Nevada,Clark,Ukraine,45.0,36.2151963075,-115.013561058
Nevada,Clark,United Kingdom,77.0,36.2151963075,-115.013561058
Nevada,Clark,Venezuela,70.0,36.2151963075,-115.013561058
Nevada,Clark,Vietnam,218.0,36.2151963075,-115.01356105800002
Nevada,Clark,Yemen,4.0,36.2151963075,-115.013561058
Nevada,Washoe,Afghanistan,7.0,40.6655968327,-119.664306118
Nevada,Washoe,Australia,5.0,40.6655968327,-119.664306118
Nevada,Washoe,Bangladesh,26.0,40.6655968327,-119.664306118
Nevada,Washoe,Brazil,7.0,40.6655968327,-119.664306118
Nevada,Washoe,Chile,4.0,40.6655968327,-119.664306118
Nevada,Washoe,"China, People's Republic",55.0,40.6655968327,-119.664306118
Nevada,Washoe,Colombia,5.0,40.6655968327,-119.664306118
Nevada,Washoe,Cuba,5.0,40.6655968327,-119.664306118
Nevada,Washoe,El Salvador,65.0,40.6655968327,-119.664306118
Nevada,Washoe,Guatemala,44.0,40.6655968327,-119.664306118
Nevada,Washoe,Honduras,4.0,40.6655968327,-119.664306118
Nevada,Washoe,India,58.0,40.6655968327,-119.66430611799998
Nevada,Washoe,Jamaica,4.0,40.6655968327,-119.664306118
Nevada,Washoe,"Korea, South",9.0,40.6655968327,-119.664306118
Nevada,Washoe,Lebanon,4.0,40.6655968327,-119.664306118
Nevada,Washoe,Mexico,407.0,40.6655968327,-119.664306118
Nevada,Washoe,Pakistan,13.0,40.6655968327,-119.664306118
Nevada,Washoe,Philippines,225.0,40.6655968327,-119.664306118
Nevada,Washoe,Russia,4.0,40.6655968327,-119.664306118
Nevada,Washoe,Sudan,4.0,40.6655968327,-119.664306118
Nevada,Washoe,Syria,35.0,40.6655968327,-119.664306118
Nevada,Washoe,Thailand,8.0,40.6655968327,-119.664306118
Nevada,Washoe,United Kingdom,14.0,40.6655968327,-119.664306118
Nevada,Washoe,Uzbekistan,5.0,40.6655968327,-119.664306118
Nevada,Washoe,Vietnam,25.0,40.6655968327,-119.664306118
New Hampshire,Hillsborough,Albania,4.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Bhutan,12.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Brazil,58.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Burma,27.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Burundi,6.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Cambodia,5.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Canada,9.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,"China, People's Republic",18.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Colombia,40.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,"Congo, Democratic Republic",68.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Dominican Republic,184.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Ecuador,4.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Egypt,4.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,El Salvador,6.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Ghana,4.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Greece,8.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Guatemala,4.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Haiti,9.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Honduras,9.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,India,57.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Iran,5.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Iraq,15.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Israel,5.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Jamaica,9.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Kenya,6.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Malaysia,7.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Mexico,49.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Morocco,13.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Nepal,51.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Nigeria,16.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Pakistan,9.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Philippines,19.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Poland,11.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Russia,7.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Rwanda,12.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Syria,21.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Tanzania,6.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Uganda,20.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Ukraine,18.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,United Kingdom,6.0,42.9152915059,-71.71608246619998
New Hampshire,Hillsborough,Vietnam,38.0,42.9152915059,-71.71608246619998
New Jersey,Atlantic,Bangladesh,130.0,39.4688295112,-74.6337304316
New Jersey,Atlantic,Brazil,7.0,39.4688295112,-74.6337304316
New Jersey,Atlantic,Cambodia,4.0,39.4688295112,-74.6337304316
New Jersey,Atlantic,"China, People's Republic",25.0,39.4688295112,-74.6337304316
New Jersey,Atlantic,Colombia,31.0,39.4688295112,-74.6337304316
New Jersey,Atlantic,Dominican Republic,175.0,39.4688295112,-74.6337304316
New Jersey,Atlantic,Egypt,8.0,39.4688295112,-74.6337304316
New Jersey,Atlantic,El Salvador,13.0,39.4688295112,-74.6337304316
New Jersey,Atlantic,Ghana,24.0,39.4688295112,-74.6337304316
New Jersey,Atlantic,Guyana,4.0,39.4688295112,-74.6337304316
New Jersey,Atlantic,Haiti,34.0,39.4688295112,-74.6337304316
New Jersey,Atlantic,Honduras,57.0,39.4688295112,-74.6337304316
New Jersey,Atlantic,India,104.0,39.4688295112,-74.6337304316
New Jersey,Atlantic,Jamaica,10.0,39.4688295112,-74.6337304316
New Jersey,Atlantic,Liberia,11.0,39.4688295112,-74.6337304316
New Jersey,Atlantic,Mexico,37.0,39.4688295112,-74.6337304316
New Jersey,Atlantic,North Macedonia (formerly Macedonia),6.0,39.4688295112,-74.6337304316
New Jersey,Atlantic,Pakistan,29.0,39.4688295112,-74.6337304316
New Jersey,Atlantic,Peru,19.0,39.4688295112,-74.6337304316
New Jersey,Atlantic,Philippines,28.0,39.4688295112,-74.6337304316
New Jersey,Atlantic,Thailand,4.0,39.4688295112,-74.6337304316
New Jersey,Atlantic,Ukraine,4.0,39.4688295112,-74.6337304316
New Jersey,Atlantic,United Kingdom,5.0,39.4688295112,-74.6337304316
New Jersey,Atlantic,Vietnam,88.0,39.4688295112,-74.6337304316
New Jersey,Bergen,Afghanistan,4.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Albania,192.0,40.95967177810001,-74.0742255725
New Jersey,Bergen,Algeria,6.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Argentina,20.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Armenia,4.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Australia,5.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Azerbaijan,8.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Bangladesh,40.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Belarus,29.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Bolivia,4.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Brazil,88.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Canada,35.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Chile,4.0,40.9596717781,-74.0742255725
New Jersey,Bergen,"China, People's Republic",210.0,40.95967177810001,-74.0742255725
New Jersey,Bergen,Colombia,310.0,40.95967177810001,-74.0742255725
New Jersey,Bergen,Costa Rica,23.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Croatia,5.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Cuba,49.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Dominican Republic,578.0,40.95967177810001,-74.0742255725
New Jersey,Bergen,Ecuador,252.0,40.95967177810001,-74.07422557250001
New Jersey,Bergen,Egypt,92.0,40.95967177810001,-74.0742255725
New Jersey,Bergen,El Salvador,86.0,40.95967177810001,-74.0742255725
New Jersey,Bergen,France,22.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Georgia,35.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Germany,7.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Ghana,25.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Greece,9.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Guatemala,28.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Guyana,7.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Haiti,8.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Honduras,30.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Hungary,6.0,40.9596717781,-74.0742255725
New Jersey,Bergen,India,425.0,40.95967177810001,-74.0742255725
New Jersey,Bergen,Iran,11.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Iraq,4.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Ireland,8.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Israel,161.0,40.95967177810001,-74.0742255725
New Jersey,Bergen,Italy,31.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Jamaica,136.0,40.95967177810001,-74.0742255725
New Jersey,Bergen,Japan,24.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Jordan,29.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Kazakhstan,19.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Kenya,10.0,40.9596717781,-74.0742255725
New Jersey,Bergen,"Korea, South",951.0,40.95967177810001,-74.07422557250001
New Jersey,Bergen,Kosovo,8.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Lebanon,13.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Mexico,48.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Montenegro,4.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Morocco,17.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Nepal,12.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Nigeria,16.0,40.9596717781,-74.0742255725
New Jersey,Bergen,North Macedonia (formerly Macedonia),74.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Pakistan,69.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Peru,120.0,40.95967177810001,-74.0742255725
New Jersey,Bergen,Philippines,281.0,40.95967177810001,-74.07422557250001
New Jersey,Bergen,Poland,146.0,40.95967177810001,-74.0742255725
New Jersey,Bergen,Romania,5.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Russia,95.0,40.95967177810001,-74.0742255725
New Jersey,Bergen,Serbia,6.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Singapore,4.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Slovakia,4.0,40.9596717781,-74.0742255725
New Jersey,Bergen,South Africa,9.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Soviet Union (former),5.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Sri Lanka,4.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Sweden,4.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Syria,17.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Taiwan,17.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Tajikistan,21.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Thailand,12.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Trinidad and Tobago,15.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Turkey,160.0,40.95967177810001,-74.0742255725
New Jersey,Bergen,Ukraine,107.0,40.95967177810001,-74.0742255725
New Jersey,Bergen,United Kingdom,34.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Unknown,5.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Uruguay,9.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Uzbekistan,4.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Venezuela,38.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Vietnam,17.0,40.9596717781,-74.0742255725
New Jersey,Bergen,Yemen,5.0,40.9596717781,-74.0742255725
New Jersey,Burlington,Bangladesh,14.0,39.8777172962,-74.6680674072
New Jersey,Burlington,Belgium,4.0,39.8777172962,-74.6680674072
New Jersey,Burlington,Brazil,39.0,39.8777172962,-74.6680674072
New Jersey,Burlington,Canada,4.0,39.8777172962,-74.6680674072
New Jersey,Burlington,"China, People's Republic",20.0,39.8777172962,-74.6680674072
New Jersey,Burlington,Colombia,7.0,39.8777172962,-74.6680674072
New Jersey,Burlington,Cuba,5.0,39.8777172962,-74.6680674072
New Jersey,Burlington,Dominican Republic,31.0,39.8777172962,-74.6680674072
New Jersey,Burlington,Ecuador,16.0,39.8777172962,-74.6680674072
New Jersey,Burlington,Egypt,4.0,39.8777172962,-74.6680674072
New Jersey,Burlington,Ghana,29.0,39.8777172962,-74.6680674072
New Jersey,Burlington,Guatemala,4.0,39.8777172962,-74.6680674072
New Jersey,Burlington,Guinea,5.0,39.8777172962,-74.6680674072
New Jersey,Burlington,Guyana,4.0,39.8777172962,-74.6680674072
New Jersey,Burlington,Haiti,9.0,39.8777172962,-74.6680674072
New Jersey,Burlington,Honduras,12.0,39.8777172962,-74.6680674072
New Jersey,Burlington,India,194.0,39.8777172962,-74.66806740719998
New Jersey,Burlington,Jamaica,61.0,39.8777172962,-74.6680674072
New Jersey,Burlington,Jordan,5.0,39.8777172962,-74.6680674072
New Jersey,Burlington,Kenya,4.0,39.8777172962,-74.6680674072
New Jersey,Burlington,"Korea, South",6.0,39.8777172962,-74.6680674072
New Jersey,Burlington,Liberia,37.0,39.8777172962,-74.6680674072
New Jersey,Burlington,Mexico,27.0,39.8777172962,-74.6680674072
New Jersey,Burlington,Nigeria,20.0,39.8777172962,-74.6680674072
New Jersey,Burlington,Pakistan,11.0,39.8777172962,-74.6680674072
New Jersey,Burlington,Peru,6.0,39.8777172962,-74.6680674072
New Jersey,Burlington,Philippines,40.0,39.8777172962,-74.6680674072
New Jersey,Burlington,Turkey,58.0,39.8777172962,-74.6680674072
New Jersey,Burlington,United Kingdom,11.0,39.8777172962,-74.6680674072
New Jersey,Burlington,Vietnam,10.0,39.8777172962,-74.6680674072
New Jersey,Camden,Azerbaijan,4.0,39.8035392391,-74.95975435529999
New Jersey,Camden,Bangladesh,27.0,39.8035392391,-74.95975435529999
New Jersey,Camden,Belarus,4.0,39.8035392391,-74.95975435529999
New Jersey,Camden,Brazil,9.0,39.8035392391,-74.95975435529999
New Jersey,Camden,Cameroon,4.0,39.8035392391,-74.95975435529999
New Jersey,Camden,Canada,4.0,39.8035392391,-74.95975435529999
New Jersey,Camden,"China, People's Republic",51.0,39.8035392391,-74.95975435529999
